seed,noise_rate,lambda,p_over_n,D,train_mse,test_mse,train_acc,test_acc,solution_norm,regularized_condition_number,effective_degrees_of_freedom,min_singular_value,max_singular_value
123,0.0,0.1,2.0,2000,0.0018692420429312219,0.029859679238801073,100.0,90.18,21.41000105585301,1510.359243283309,717.9985185495859,0.07974445526015456,12.67046044226185
123,0.1,0.0,0.8,800,0.007385324886636614,0.21119723567755233,99.6,50.94,58.465429335566334,33062.25406110692,799.9999999912565,0.06709962959724175,12.200745054490836
123,0.1,1e-06,0.8,800,0.007385324907078584,0.21117518489826503,99.6,50.94,58.46193261270674,33054.912605203885,799.9912570105695,0.06709962959724175,12.200745054490836
123,0.1,0.0001,0.8,800,0.007385524818305872,0.209028739787311,99.6,51.09,58.1205213381198,32343.899746531915,799.1312197838763,0.06709962959724175,12.200745054490836
123,0.1,0.01,0.8,800,0.007967613383542706,0.12373727286734242,99.3,61.739999999999995,42.33252024109999,10265.100086219061,740.9683368323192,0.06709962959724175,12.200745054490836
123,0.1,0.1,0.8,800,0.01223503329218068,0.05638901980310273,98.5,78.3,23.084191218114167,1425.4049331358665,565.4103199522883,0.06709962959724175,12.200745054490836
123,0.1,0.0,0.9,900,0.0033010614334799487,0.47837942043397796,100.0,38.76,97.99317560430376,186211.94467675514,899.9999999748466,0.02979387047074745,12.856735028616331
123,0.1,1e-06,0.9,900,0.0033010617544775357,0.4780778634626002,100.0,38.74,97.96040265228828,186002.40708693498,899.9748546149558,0.02979387047074745,12.856735028616331
123,0.1,0.0001,0.9,900,0.0033039120817675255,0.4507865727609163,100.0,39.25,94.94752040914945,167358.47607102725,897.5612005898306,0.02979387047074745,12.856735028616331
123,0.1,0.01,0.9,900,0.004841588180139412,0.13436093251523962,99.8,61.09,47.86623439239763,15182.822768245662,800.5952594055645,0.02979387047074745,12.856735028616331
123,0.1,0.1,0.9,900,0.010233986707726524,0.05364194911926128,98.8,80.15,23.98667566112223,1639.40378305846,594.0296724774896,0.02979387047074745,12.856735028616331
123,0.1,0.0,0.95,950,0.0017354193030499963,0.9882767164471294,100.0,27.500000000000004,146.29402191282387,942933.5137269156,949.9999999396739,0.012891604892826522,12.518362508658111
123,0.1,1e-06,0.95,950,0.0017354226869967235,0.9852080514272249,100.0,27.500000000000004,146.0620879038736,937293.7508047387,949.9397729645973,0.012891604892826522,12.518362508658111
123,0.1,0.0001,0.95,950,0.0017548504098035603,0.785481595571402,100.0,30.049999999999997,130.07802533532725,588705.2599237183,944.7148813094541,0.012891604892826522,12.518362508658111
123,0.1,0.01,0.95,950,0.003957499412069295,0.13832949403374056,99.8,59.53000000000001,49.777715296690886,15415.7404398379,825.3442948957504,0.012891604892826522,12.518362508658111
123,0.1,0.1,0.95,950,0.009763601509837686,0.05415149030350651,98.8,79.73,24.53232499340442,1565.4922529788755,607.3662166434735,0.012891604892826522,12.518362508658111
123,0.1,0.0,0.98,980,0.0006674610903304826,2.1295110292040884,100.0,22.89,220.98251254506945,4205116.874172031,979.9999998242938,0.006185166503054805,12.683538639362887
123,0.1,1e-06,0.98,980,0.0006674982776839418,2.096676887591833,100.0,23.01,219.28021496718233,4097997.4229975045,979.8259346263494,0.006185166503054805,12.683538639362887
123,0.1,0.0001,0.98,980,0.0007498793860062704,1.042230867938153,100.0,28.83,154.33685137890694,1163580.0339897599,969.179915199903,0.006185166503054805,12.683538639362887
123,0.1,0.01,0.98,980,0.003166926512839949,0.13319723716156645,99.9,61.88,50.164050211747075,16026.902268065774,836.9891001771878,0.006185166503054805,12.683538639362887
123,0.1,0.1,0.98,980,0.009113603561384026,0.052713722834791345,98.8,80.51,24.82903933744793,1609.1059400130518,613.460848298284,0.006185166503054805,12.683538639362887
123,0.1,0.0,1.0,1000,2.6548006396118047e-28,41.85283908540689,100.0,11.93,1003.4989530292731,651919713.9880267,999.9999945813181,0.0004909743169803477,12.53593502813631
123,0.1,1e-06,1.0,1000,1.8368390161099095e-05,15.337787758104183,100.0,12.540000000000001,606.2564651759526,126625789.56601919,998.2202256292239,0.0004909743169803477,12.53593502813631
123,0.1,0.0001,1.0,1000,0.00030799040217377926,1.1723933481657285,100.0,24.51,164.7996873384128,1567718.5940125766,981.3800741570067,0.0004909743169803477,12.53593502813631
123,0.1,0.01,1.0,1000,0.002731515738039284,0.13213313176216826,99.9,61.06,49.53356275483015,15715.587869636383,844.2614148843161,0.0004909743169803477,12.53593502813631
123,0.1,0.1,1.0,1000,0.008484343787714501,0.05265338241368183,99.0,80.58,24.808637757238017,1572.492879711573,617.6063098183783,0.0004909743169803477,12.53593502813631
123,0.1,0.0,1.02,1020,1.831525372093768e-29,2.662848231893778,100.0,20.07,249.8824852958821,5217350.752434631,999.999999792795,0.00543164150350486,12.406695481441025
123,0.1,1e-06,1.02,1020,7.353761916227284e-08,2.6009617734205777,100.0,20.200000000000003,246.88939559466445,5046305.582581081,999.7954727826732,0.00543164150350486,12.406695481441025
123,0.1,0.0001,1.02,1020,0.00010910918193446855,1.0776519143430783,100.0,26.41,157.32841815415446,1188594.1976320308,988.2717950091226,0.00543164150350486,12.406695481441025
123,0.1,0.01,1.02,1020,0.002483452705998377,0.1315432085937362,99.9,60.8,50.03582719581135,15348.327521525218,851.2721753098223,0.00543164150350486,12.406695481441025
123,0.1,0.1,1.02,1020,0.008404915580135333,0.05289733694604237,99.0,80.19,25.01088040471265,1539.8066427046629,622.64245509613,0.00543164150350486,12.406695481441025
123,0.1,0.0,1.05,1050,8.406664832337651e-30,1.1063233197439013,100.0,25.82,162.1040087175976,1002439.9966800045,999.999999918309,0.01255371992049476,12.569026146763454
123,0.1,1e-06,1.05,1050,6.093572151673377e-09,1.1012971793099604,100.0,25.86,161.72686871549618,996119.2904299089,999.9184779441089,0.01255371992049476,12.569026146763454
123,0.1,0.0001,1.05,1050,3.1936892015876224e-05,0.7945561454700236,100.0,29.75,136.72920668461023,613288.2091189924,993.0722691534086,0.01255371992049476,12.569026146763454
123,0.1,0.01,1.05,1050,0.002180182757087664,0.1282303988612104,100.0,61.150000000000006,49.98066227708285,15553.918474876524,860.7641780575084,0.01255371992049476,12.569026146763454
123,0.1,0.1,1.05,1050,0.00807125810896307,0.05142620085181147,98.9,81.31,25.045395066747897,1578.3168204372348,628.7359182216278,0.01255371992049476,12.569026146763454
123,0.1,0.0,1.1,1100,5.459385450781649e-30,0.5183638251360181,100.0,34.510000000000005,112.42665255880503,295608.0963514231,999.9999999589323,0.023699095929170518,12.885163735696796
123,0.1,1e-06,1.1,1100,6.517610183793112e-10,0.5178531876124931,100.0,34.53,112.3686373528966,295082.7105890165,999.958956078854,0.023699095929170518,12.885163735696796
123,0.1,0.0001,1.1,1100,5.456764641352631e-06,0.47365858683419043,100.0,35.89,107.22733419866861,250930.64336890247,996.1079618273274,0.023699095929170518,12.885163735696796
123,0.1,0.01,1.1,1100,0.001789945396407294,0.11986245459549709,100.0,63.57000000000001,49.32356828388412,15720.790722435551,874.3299841080523,0.023699095929170518,12.885163735696796
123,0.1,0.1,1.1,1100,0.007502493156238721,0.049726843525366604,98.9,82.69999999999999,25.08741644946988,1651.9960562246124,637.8688317910593,0.023699095929170518,12.885163735696796
123,0.1,0.0,1.2,1200,2.7658097403612e-30,0.2612376655655844,100.0,47.15,81.24247334769798,98398.95650837503,999.999999977773,0.04024868999927614,12.625453777109065
123,0.1,1e-06,1.2,1200,1.0980184900403152e-10,0.2611583011832051,100.0,47.15,81.22895460139516,98338.25295160079,999.9777774153148,0.04024868999927614,12.625453777109065
123,0.1,0.0001,1.2,1200,1.028666724764248e-06,0.2536809358151856,100.0,47.78,79.94482515056328,92678.00227201202,997.8197554494278,0.04024868999927614,12.625453777109065
123,0.1,0.01,1.2,1200,0.0011529388346668643,0.10832722400378535,100.0,65.96,48.264623186256976,13718.818618504976,894.205289597545,0.04024868999927614,12.625453777109065
123,0.1,0.1,1.2,1200,0.006677118939397107,0.048458324161986845,99.0,82.25,25.263136744449934,1569.594080862322,654.1993838930712,0.04024868999927614,12.625453777109065
123,0.1,0.0,1.5,1500,1.7884086916121037e-30,0.12236004819173119,100.0,63.82,57.70547112711596,37650.432612223,999.9999999889001,0.06526457200772022,12.663754414215243
123,0.1,1e-06,1.5,1500,1.7164025077048438e-11,0.12234986198260228,100.0,63.82,57.70249646063068,37641.595689346235,999.9889008907465,0.06526457200772022,12.663754414215243
123,0.1,0.0001,1.5,1500,1.6782500981756752e-07,0.12135855004547451,100.0,64.0,57.41223847785697,36786.80742499164,998.8971430850679,0.06526457200772022,12.663754414215243
123,0.1,0.01,1.5,1500,0.0005078757912292633,0.08118121805410738,100.0,73.26,43.9998276817206,11247.314192302289,924.1490576418455,0.06526457200772022,12.663754414215243
123,0.1,0.1,1.5,1500,0.00510176013329888,0.04380475119636123,99.0,84.39,25.44809795558275,1539.147326812097,687.5520794934787,0.06526457200772022,12.663754414215243
123,0.1,0.0,2.0,2000,3.236081646778276e-30,0.07626404149174239,100.0,74.27,47.79818985925511,25245.489926477316,999.9999999925706,0.07974445526015456,12.67046044226185
123,0.1,1e-06,2.0,2000,6.11798587892841e-12,0.0762612005029928,100.0,74.28,47.796909839095974,25241.520782200616,999.9925707654656,0.07974445526015456,12.67046044226185
123,0.1,0.0001,2.0,2000,6.041060466507593e-08,0.07598261966789956,100.0,74.35000000000001,47.67122978563858,24854.658630167665,999.2597882175048,0.07974445526015456,12.67046044226185
123,0.1,0.01,2.0,2000,0.00027041674286243855,0.06082159634852138,100.0,78.72,40.23723851259149,9814.097407488429,942.1589766007768,0.07974445526015456,12.67046044226185
123,0.1,0.1,2.0,2000,0.003993087012886235,0.03900238552127738,99.0,86.17,25.46355592158179,1510.359243283309,717.9985185495859,0.07974445526015456,12.67046044226185
123,0.2,0.0,0.8,800,0.009895367060654714,0.2863665762006003,99.3,40.04,68.26016040462754,33062.25406110692,799.9999999912565,0.06709962959724175,12.200745054490836
123,0.2,1e-06,0.8,800,0.009895367091797351,0.28633285603373204,99.3,40.04,68.25559762292538,33054.912605203885,799.9912570105695,0.06709962959724175,12.200745054490836
123,0.2,0.0001,0.8,800,0.009895670972618427,0.2830556736513596,99.2,40.19,67.81069577289497,32343.899746531915,799.1312197838763,0.06709962959724175,12.200745054490836
123,0.2,0.01,0.8,800,0.010712334656360569,0.15957415947511136,98.9,50.760000000000005,48.20180282423767,10265.100086219061,740.9683368323192,0.06709962959724175,12.200745054490836
123,0.2,0.1,0.8,800,0.016346471531843803,0.06790647631368982,97.39999999999999,70.93,25.42765685590347,1425.4049331358665,565.4103199522883,0.06709962959724175,12.200745054490836
123,0.2,0.0,0.9,900,0.004797864008668218,0.6046894593087239,99.7,31.86,109.93231843669498,186211.94467675514,899.9999999748466,0.02979387047074745,12.856735028616331
123,0.2,1e-06,0.9,900,0.004797864395288497,0.6043220061078858,99.7,31.86,109.8971330907703,186002.40708693498,899.9748546149558,0.02979387047074745,12.856735028616331
123,0.2,0.0001,0.9,900,0.004801308962981723,0.5709853587445388,99.7,32.379999999999995,106.65642201603032,167358.47607102725,897.5612005898306,0.02979387047074745,12.856735028616331
123,0.2,0.01,0.9,900,0.006760171579144422,0.1719313816297178,99.5,51.07000000000001,54.47500793840047,15182.822768245662,800.5952594055645,0.02979387047074745,12.856735028616331
123,0.2,0.1,0.9,900,0.013891719408279882,0.06475188906694075,98.0,72.89,26.614840535724635,1639.40378305846,594.0296724774896,0.02979387047074745,12.856735028616331
123,0.2,0.0,0.95,950,0.0023203448413451214,1.3579291058410707,100.0,22.15,170.34381190134215,942933.5137269156,949.9999999396739,0.012891604892826522,12.518362508658111
123,0.2,1e-06,0.95,950,0.0023203491220287033,1.3540373499254548,100.0,22.17,170.09190624544902,937293.7508047387,949.9397729645973,0.012891604892826522,12.518362508658111
123,0.2,0.0001,0.95,950,0.0023462160802873435,1.0904203853752188,100.0,23.51,152.08328057059109,588705.2599237183,944.7148813094541,0.012891604892826522,12.518362508658111
123,0.2,0.01,0.95,950,0.005354314653348817,0.18185633137304058,99.7,49.07,56.95597809353897,15415.7404398379,825.3442948957504,0.012891604892826522,12.518362508658111
123,0.2,0.1,0.95,950,0.013087487749566981,0.06640548323059155,98.1,71.76,27.122616697613005,1565.4922529788755,607.3662166434735,0.012891604892826522,12.518362508658111
123,0.2,0.0,0.98,980,0.0008958679220566913,3.4045075929704005,100.0,18.47,276.9891385587501,4205116.874172031,979.9999998242938,0.006185166503054805,12.683538639362887
123,0.2,1e-06,0.98,980,0.000895930067655091,3.3487050334858646,100.0,18.48,274.7183294792349,4097997.4229975045,979.8259346263494,0.006185166503054805,12.683538639362887
123,0.2,0.0001,0.98,980,0.0010266565347358079,1.6166747555612482,100.0,21.62,190.65225934615813,1163580.0339897599,969.179915199903,0.006185166503054805,12.683538639362887
123,0.2,0.01,0.98,980,0.004591233980002275,0.17438264637008663,99.7,50.44,57.3880927941918,16026.902268065774,836.9891001771878,0.006185166503054805,12.683538639362887
123,0.2,0.1,0.98,980,0.012458972112680948,0.06449070033540158,98.1,72.74000000000001,27.391434449002325,1609.1059400130518,613.460848298284,0.006185166503054805,12.683538639362887
123,0.2,0.0,1.0,1000,4.803380663288119e-28,70.43984972190908,100.0,11.29,1302.665786064097,651919713.9880267,999.9999945813181,0.0004909743169803477,12.53593502813631
123,0.2,1e-06,1.0,1000,2.8630701628071837e-05,20.42769615615774,100.0,12.540000000000001,702.4184218500172,126625789.56601919,998.2202256292239,0.0004909743169803477,12.53593502813631
123,0.2,0.0001,1.0,1000,0.00043997373886625157,1.601345910261058,100.0,20.59,193.09891253146273,1567718.5940125766,981.3800741570067,0.0004909743169803477,12.53593502813631
123,0.2,0.01,1.0,1000,0.003835579989612782,0.17464203294889297,99.8,49.47,57.27048176656954,15715.587869636383,844.2614148843161,0.0004909743169803477,12.53593502813631
123,0.2,0.1,1.0,1000,0.01169493295580298,0.0644902901906304,98.4,72.5,27.56273445215771,1572.492879711573,617.6063098183783,0.0004909743169803477,12.53593502813631
123,0.2,0.0,1.02,1020,2.625789532524819e-29,3.886211681734504,100.0,16.86,301.11247644793616,5217350.752434631,999.999999792795,0.00543164150350486,12.406695481441025
123,0.2,1e-06,1.02,1020,9.478253833250096e-08,3.805265047584971,100.0,16.900000000000002,297.91597031022764,5046305.582581081,999.7954727826732,0.00543164150350486,12.406695481441025
123,0.2,0.0001,1.02,1020,0.0001611554604275595,1.6327286047827123,100.0,20.990000000000002,194.13465291951113,1188594.1976320308,988.2717950091226,0.00543164150350486,12.406695481441025
123,0.2,0.01,1.02,1020,0.0036239453157191756,0.17152803167978062,99.8,49.980000000000004,57.56986011141255,15348.327521525218,851.2721753098223,0.00543164150350486,12.406695481441025
123,0.2,0.1,1.02,1020,0.011561220607151434,0.06387431607299393,98.2,73.19,27.64796581269485,1539.8066427046629,622.64245509613,0.00543164150350486,12.406695481441025
123,0.2,0.0,1.05,1050,1.25707455492055e-29,1.7421179251442198,100.0,20.57,204.3513484524114,1002439.9966800045,999.999999918309,0.01255371992049476,12.569026146763454
123,0.2,1e-06,1.05,1050,9.725177887777472e-09,1.7341743149117617,100.0,20.66,203.8739497651446,996119.2904299089,999.9184779441089,0.01255371992049476,12.569026146763454
123,0.2,0.0001,1.05,1050,5.285906899040296e-05,1.2358907293441759,100.0,22.6,171.26924375791648,613288.2091189924,993.0722691534086,0.01255371992049476,12.569026146763454
123,0.2,0.01,1.05,1050,0.0032326727683058805,0.17130846888624868,99.8,50.49,57.88576647180639,15553.918474876524,860.7641780575084,0.01255371992049476,12.569026146763454
123,0.2,0.1,1.05,1050,0.011274906426965603,0.06387947287507537,98.2,73.08,27.858920944347016,1578.3168204372348,628.7359182216278,0.01255371992049476,12.569026146763454
123,0.2,0.0,1.1,1100,6.704925946252961e-30,0.752531251026814,100.0,26.0,135.68908084666649,295608.0963514231,999.9999999589323,0.023699095929170518,12.885163735696796
123,0.2,1e-06,1.1,1100,9.3518388413135e-10,0.751798165341455,100.0,26.009999999999998,135.62010965266566,295082.7105890165,999.958956078854,0.023699095929170518,12.885163735696796
123,0.2,0.0001,1.1,1100,7.86312608125833e-06,0.6881276223060425,100.0,26.93,129.49000886378764,250930.64336890247,996.1079618273274,0.023699095929170518,12.885163735696796
123,0.2,0.01,1.1,1100,0.0026774325411856614,0.1628088445417708,99.9,50.77,57.82885163944969,15720.790722435551,874.3299841080523,0.023699095929170518,12.885163735696796
123,0.2,0.1,1.1,1100,0.010634986512247722,0.06189232476552762,98.3,74.53,27.940424189797174,1651.9960562246124,637.8688317910593,0.023699095929170518,12.885163735696796
123,0.2,0.0,1.2,1200,3.8153754543562576e-30,0.3841992569145704,100.0,35.82,98.95701109050398,98398.95650837503,999.999999977773,0.04024868999927614,12.625453777109065
123,0.2,1e-06,1.2,1200,1.817071551704469e-10,0.38406652703823974,100.0,35.839999999999996,98.93864384232079,98338.25295160079,999.9777774153148,0.04024868999927614,12.625453777109065
123,0.2,0.0001,1.2,1200,1.6954817435055252e-06,0.37159947797587195,100.0,36.44,97.19764823997707,92678.00227201202,997.8197554494278,0.04024868999927614,12.625453777109065
123,0.2,0.01,1.2,1200,0.0017287198982284672,0.14489242875944522,99.9,54.59,56.29919797346485,13718.818618504976,894.205289597545,0.04024868999927614,12.625453777109065
123,0.2,0.1,1.2,1200,0.009373248896360892,0.059874760117464704,98.3,75.06,28.171519971586836,1569.594080862322,654.1993838930712,0.04024868999927614,12.625453777109065
123,0.2,0.0,1.5,1500,2.278737415916461e-30,0.1758138696201924,100.0,48.980000000000004,70.3113211254969,37650.432612223,999.9999999889001,0.06526457200772022,12.663754414215243
123,0.2,1e-06,1.5,1500,2.985417875280555e-11,0.17579626146859664,100.0,48.99,70.3070747300983,37641.595689346235,999.9889008907465,0.06526457200772022,12.663754414215243
123,0.2,0.0001,1.5,1500,2.9124886287573325e-07,0.17408550245051901,100.0,49.24,69.89325192084974,36786.80742499164,998.8971430850679,0.06526457200772022,12.663754414215243
123,0.2,0.01,1.5,1500,0.0008020811414619724,0.10916066943747865,100.0,59.89,51.746793542736945,11247.314192302289,924.1490576418455,0.06526457200772022,12.663754414215243
123,0.2,0.1,1.5,1500,0.007317312906694715,0.05458400871431565,98.7,77.01,28.5387507162766,1539.147326812097,687.5520794934787,0.06526457200772022,12.663754414215243
123,0.2,0.0,2.0,2000,3.4613443433980664e-30,0.108658262312802,100.0,60.06,57.98142221825632,25245.489926477316,999.9999999925706,0.07974445526015456,12.67046044226185
123,0.2,1e-06,2.0,2000,1.2071512174781364e-11,0.10865262464464097,100.0,60.06,57.979340131720576,25241.520782200616,999.9925707654656,0.07974445526015456,12.67046044226185
123,0.2,0.0001,2.0,2000,1.1874794163387794e-07,0.10810142039668079,100.0,60.18,57.77540053313882,24854.658630167665,999.2597882175048,0.07974445526015456,12.67046044226185
123,0.2,0.01,2.0,2000,0.00044599446593805963,0.08174575798312031,100.0,67.03,47.00314877165344,9814.097407488429,942.1589766007768,0.07974445526015456,12.67046044226185
123,0.2,0.1,2.0,2000,0.0056629225312027805,0.049224455006587314,98.9,80.19,28.615046136870326,1510.359243283309,717.9985185495859,0.07974445526015456,12.67046044226185
123,0.4,0.0,0.8,800,0.013937691924157227,0.391903649721033,99.4,27.54,79.44825592134835,33062.25406110692,799.9999999912565,0.06709962959724175,12.200745054490836
123,0.4,1e-06,0.8,800,0.013937691965524584,0.39185893729299426,99.4,27.54,79.44304860289088,33054.912605203885,799.9912570105695,0.06709962959724175,12.200745054490836
123,0.4,0.0001,0.8,800,0.01393809583266698,0.3875112652403301,99.4,27.560000000000002,78.9351261130084,32343.899746531915,799.1312197838763,0.06709962959724175,12.200745054490836
123,0.4,0.01,0.8,800,0.015046708482395574,0.2206456829402435,99.1,34.64,56.23353841998592,10265.100086219061,740.9683368323192,0.06709962959724175,12.200745054490836
123,0.4,0.1,0.8,800,0.02288830760832816,0.09278615776313318,96.1,53.459999999999994,28.900498484115342,1425.4049331358665,565.4103199522883,0.06709962959724175,12.200745054490836
123,0.4,0.0,0.9,900,0.0067487515566676,0.9098938679799237,99.7,21.84,134.28632185772815,186211.94467675514,899.9999999748466,0.02979387047074745,12.856735028616331
123,0.4,1e-06,0.9,900,0.006748752162553639,0.9093147979035711,99.7,21.85,134.2411803301357,186002.40708693498,899.9748546149558,0.02979387047074745,12.856735028616331
123,0.4,0.0001,0.9,900,0.006754103597553535,0.8571205085909874,99.7,22.21,130.10798375114155,167358.47607102725,897.5612005898306,0.02979387047074745,12.856735028616331
123,0.4,0.01,0.9,900,0.009714412807542405,0.24772865556474669,99.7,33.900000000000006,64.62919539053296,15182.822768245662,800.5952594055645,0.02979387047074745,12.856735028616331
123,0.4,0.1,0.9,900,0.019861397732280604,0.09059072769264229,97.7,54.39000000000001,30.33667888395562,1639.40378305846,594.0296724774896,0.02979387047074745,12.856735028616331
123,0.4,0.0,0.95,950,0.003950273919588974,1.7109430519178594,99.9,18.26,190.7126121351673,942933.5137269156,949.9999999396739,0.012891604892826522,12.518362508658111
123,0.4,1e-06,0.95,950,0.003950278157470201,1.7070999926653814,99.9,18.279999999999998,190.4899491430546,937293.7508047387,949.9397729645973,0.012891604892826522,12.518362508658111
123,0.4,0.0001,0.95,950,0.003977795595267481,1.432711735522449,100.0,19.040000000000003,173.8726120562919,588705.2599237183,944.7148813094541,0.012891604892826522,12.518362508658111
123,0.4,0.01,0.95,950,0.008194170202228256,0.25462370483690033,99.8,33.44,66.80817148452394,15415.7404398379,825.3442948957504,0.012891604892826522,12.518362508658111
123,0.4,0.1,0.95,950,0.018928306598032605,0.09060077202446384,97.39999999999999,54.47,30.527511741958428,1565.4922529788755,607.3662166434735,0.012891604892826522,12.518362508658111
123,0.4,0.0,0.98,980,0.001413849129090359,5.234818443285308,100.0,14.360000000000001,341.6975593479951,4205116.874172031,979.9999998242938,0.006185166503054805,12.683538639362887
123,0.4,1e-06,0.98,980,0.001413955821121212,5.1380803678988896,100.0,14.42,338.5328247846096,4097997.4229975045,979.8259346263494,0.006185166503054805,12.683538639362887
123,0.4,0.0001,0.98,980,0.001614636372686543,2.3635802858871995,100.0,16.78,229.26962530220095,1163580.0339897599,969.179915199903,0.006185166503054805,12.683538639362887
123,0.4,0.01,0.98,980,0.006795601235182755,0.2523385298849277,99.8,33.45,68.29955942536878,16026.902268065774,836.9891001771878,0.006185166503054805,12.683538639362887
123,0.4,0.1,0.98,980,0.018110212225178487,0.09021541584583488,97.7,53.959999999999994,31.282936799367825,1609.1059400130518,613.460848298284,0.006185166503054805,12.683538639362887
123,0.4,0.0,1.0,1000,1.1431997708001671e-27,180.10392464153782,100.0,11.44,2068.1079080990507,651919713.9880267,999.9999945813181,0.0004909743169803477,12.53593502813631
123,0.4,1e-06,1.0,1000,6.763775343046621e-05,26.420512637839565,100.0,11.59,790.2435798275333,126625789.56601919,998.2202256292239,0.0004909743169803477,12.53593502813631
123,0.4,0.0001,1.0,1000,0.0005853589014757885,2.6682630519892694,100.0,14.17,246.5084221233524,1567718.5940125766,981.3800741570067,0.0004909743169803477,12.53593502813631
123,0.4,0.01,1.0,1000,0.006050447449475651,0.2533331382252487,99.8,31.319999999999997,68.3907675380763,15715.587869636383,844.2614148843161,0.0004909743169803477,12.53593502813631
123,0.4,0.1,1.0,1000,0.01739770463962205,0.09082525030474266,98.0,53.559999999999995,31.505101841939027,1572.492879711573,617.6063098183783,0.0004909743169803477,12.53593502813631
123,0.4,0.0,1.02,1020,4.0465775153967314e-29,6.030893670665392,100.0,14.23,375.70788277917944,5217350.752434631,999.999999792795,0.00543164150350486,12.406695481441025
123,0.4,1e-06,1.02,1020,1.5377385634861747e-07,5.899528583438883,100.0,14.32,371.5457312670218,5046305.582581081,999.7954727826732,0.00543164150350486,12.406695481441025
123,0.4,0.0001,1.02,1020,0.00024608526804156464,2.5666623836839637,100.0,16.43,243.86728357861915,1188594.1976320308,988.2717950091226,0.00543164150350486,12.406695481441025
123,0.4,0.01,1.02,1020,0.005703153106960833,0.2449904896963149,100.0,33.57,68.5540245956432,15348.327521525218,851.2721753098223,0.00543164150350486,12.406695481441025
123,0.4,0.1,1.02,1020,0.017060573883766875,0.0882852723267023,97.89999999999999,54.790000000000006,31.2767250040647,1539.8066427046629,622.64245509613,0.00543164150350486,12.406695481441025
123,0.4,0.0,1.05,1050,1.8686218823587523e-29,2.5716371778614464,100.0,15.47,249.3818639813408,1002439.9966800045,999.999999918309,0.01255371992049476,12.569026146763454
123,0.4,1e-06,1.05,1050,1.3984972387760374e-08,2.560282892024147,100.0,15.5,248.81934311817417,996119.2904299089,999.9184779441089,0.01255371992049476,12.569026146763454
123,0.4,0.0001,1.05,1050,7.65615343055592e-05,1.8456041899791076,100.0,16.72,210.33360567409082,613288.2091189924,993.0722691534086,0.01255371992049476,12.569026146763454
123,0.4,0.01,1.05,1050,0.004963813173452505,0.24739741251685146,99.8,32.66,68.75997944238371,15553.918474876524,860.7641780575084,0.01255371992049476,12.569026146763454
123,0.4,0.1,1.05,1050,0.016432928945295366,0.08995654082364414,98.4,53.620000000000005,31.741803966168913,1578.3168204372348,628.7359182216278,0.01255371992049476,12.569026146763454
123,0.4,0.0,1.1,1100,9.394957924950808e-30,1.161598143574362,100.0,18.59,168.5260649282247,295608.0963514231,999.9999999589323,0.023699095929170518,12.885163735696796
123,0.4,1e-06,1.1,1100,1.5644331960608786e-09,1.1603731108667987,100.0,18.6,168.43316236262345,295082.7105890165,999.958956078854,0.023699095929170518,12.885163735696796
123,0.4,0.0001,1.1,1100,1.3017848041423591e-05,1.0548442121788775,100.0,19.33,160.2251567224004,250930.64336890247,996.1079618273274,0.023699095929170518,12.885163735696796
123,0.4,0.01,1.1,1100,0.004058910422672689,0.23733983788257454,99.9,33.160000000000004,69.06530166479189,15720.790722435551,874.3299841080523,0.023699095929170518,12.885163735696796
123,0.4,0.1,1.1,1100,0.01559151110514482,0.08797829029219018,97.7,54.779999999999994,31.997893793385582,1651.9960562246124,637.8688317910593,0.023699095929170518,12.885163735696796
123,0.4,0.0,1.2,1200,5.019637979971014e-30,0.5668711067635261,100.0,24.81,119.76769753036801,98398.95650837503,999.999999977773,0.04024868999927614,12.625453777109065
123,0.4,1e-06,1.2,1200,2.6802817145818937e-10,0.5666771211873293,100.0,24.81,119.74531228728071,98338.25295160079,999.9777774153148,0.04024868999927614,12.625453777109065
123,0.4,0.0001,1.2,1200,2.496296458084756e-06,0.5484784727464902,100.0,25.009999999999998,117.62632219137376,92678.00227201202,997.8197554494278,0.04024868999927614,12.625453777109065
123,0.4,0.01,1.2,1200,0.0025518098781359038,0.21687393133515326,100.0,35.07,68.10706471434075,13718.818618504976,894.205289597545,0.04024868999927614,12.625453777109065
123,0.4,0.1,1.2,1200,0.014003471713657898,0.08585134842710579,98.2,56.11000000000001,32.49951093058317,1569.594080862322,654.1993838930712,0.04024868999927614,12.625453777109065
123,0.4,0.0,1.5,1500,2.9878908372687377e-30,0.2708259039487259,100.0,31.080000000000002,86.28670831172283,37650.432612223,999.9999999889001,0.06526457200772022,12.663754414215243
123,0.4,1e-06,1.5,1500,4.495918593958976e-11,0.2707992493558055,100.0,31.080000000000002,86.28149739487151,37641.595689346235,999.9889008907465,0.06526457200772022,12.663754414215243
123,0.4,0.0001,1.5,1500,4.389834107237209e-07,0.2682074781125993,100.0,31.240000000000002,85.77335048575404,36786.80742499164,998.8971430850679,0.06526457200772022,12.663754414215243
123,0.4,0.01,1.5,1500,0.0012429430397330448,0.1669741528716585,100.0,39.06,62.93285425441596,11247.314192302289,924.1490576418455,0.06526457200772022,12.663754414215243
123,0.4,0.1,1.5,1500,0.011146096314695618,0.07983404613408007,98.8,57.45,33.147154865241475,1539.147326812097,687.5520794934787,0.06526457200772022,12.663754414215243
